Timestamp,What country do you work in?,Where is the closest major city or hub?,Biotech sub industry?,Company or Institution Name,Company Details - public/private/start-up/ subsidiary of,Company Detail - Approximate Company Size,Role / Title of current position,Highest achieved Formal Education,List other relevant and recognized certifications,[Optional] Briefly describe your position,Years of Experience,Compensation - Annual Base Salary/Pay,Compensation - Overtime Pay,Compensation - Annual Target Bonus ($),Compensation - Annual Equity,Compensation - Sign on Bonus Value,Compensation - Stock Options,Compensation - Retirement Benefits (free text),Compensation - Healthcare Benefits (free text),Compensation - Most recent annual yearly raise (%),[OPTIONAL] Sign on - Relocation Assistance Total Value,[Optional] Company Review
8/21/2023 17:50:01,USA,Bay Area,Pharmaceutical (including “big pharma”),Nurix Therapeutics,Public,200-1000,Sr. Research Associate,Masters or Equivalent,None,NA,6,121000,N/A (no overtime/salaried),10%,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
8/26/2023 3:25:49,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Scientist,Bachelors or Equivalent,None,Scientist - Downstream process development,6,110000,N/A (no overtime/salaried),11000,10000,NA,NA,6% 401k match plus additional 3% base,NA,3.15,NA,NA
8/27/2023 13:37:46,usa,boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,50-200,Senior Clinical Project Manager,Masters or Equivalent,None,Clinical Operations,5,125000,N/A (no overtime/salaried),"18,750",Not Applicable/None,NA,NA,NA,NA,15.50%,NA,NA
9/1/2023 2:21:43,USA,Boston,Pharmaceutical (including “big pharma”),Vertex,Public,5000+,Sr Packaging Engineer,Bachelors or Equivalent,None,NA,5,112500,N/A (no overtime/salaried),13500,40000,7500,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
9/20/2023 20:31:14,USA,Bay area,Pharmaceutical (including “big pharma”),Prefer not to say,Private,50-200,Scientist,Bachelors or Equivalent,None,"Upstream process development in CRO. Develop, optimize and troubleshoot SUB using CHO",8,145000,N/A (no overtime/salaried),15000,Not Applicable/None,5000,NA,"3% 401k match, company contributes 3% of salary towards retirement regardless of contributions","Free - 100% covered by company, FSA matching up to $3000",Have not been long enough to have an annual yearly raise,NA,NA
9/21/2023 15:22:02,USA,San Diego,Pharmaceutical (including “big pharma”),Gilead,Public,5000+,Senior Manager of Engineering,Bachelors or Equivalent,None,NA,8,156000,N/A (no overtime/salaried),29000,30000,10000,40000,"15,000 match",NA,7,NA,NA
9/22/2023 1:13:37,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,1-50,Scientist,PhD or Equivalent,None,NA,0,110000,N/A (no overtime/salaried),11000,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,9000,NA
10/1/2023 21:41:54,USA,Seattle,Pharmaceutical (including “big pharma”),BMS,Public,5000+,Sr. Scientist,Masters or Equivalent,None,NA,5,150000,N/A (no overtime/salaried),15000,Not Applicable/None,35000,NA,NA,NA,3,NA,NA
10/5/2023 4:29:03,USA,San Francisco,Pharmaceutical (including “big pharma”),Tacit Therapeutics,Start-up,1-50,RA 1,Bachelors or Equivalent,None,Entry level research associate 1 with 3 years of internship industry experience. Building an RNA editing therapeutic platform.,3,80000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,NA,"Offered 15,000 shares or 0.1% of the company which is $40,000 of imaginary money",No 401k matching. Only medical.,Basic healthcare plan,Have not been long enough to have an annual yearly raise,NA,"Interviewed with the company. Offer was rescinded due to me countering their offer by 12%. Somewhat unprofessional team. I reached out to prior employees and the story was consistent, the CEO was trigger happy with new hires/fires. They seemed disorganized, and I had never been penalized for standard negotiation tactics before."
10/8/2023 0:15:15,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,1000-5000,Manager,Masters or Equivalent,None,Manager - G&A function,5,130000,N/A (no overtime/salaried),17500,"10,000 in RSU",10000,NA,6% match 401k,Excellent healthcare benefits - approx $250 biweekly for family of 3. $500 deductible. BCBMA with national coverage.,5.50%,NA,NA
10/8/2023 22:12:38,USA,New Jersey,Pharmaceutical (including “big pharma”),CQV Consulting Firm,Subsidiary,1000-5000,CQV Project Manager,Masters or Equivalent,None,NA,10,130000,1x,Not Applicable/None,Not Applicable/None,0,NA,NA,NA,3%,NA,NA
10/17/2023 16:40:50,USA,Bay Area,Pharmaceutical (including “big pharma”),Pfizer,Public,5000+,Sr Scientist,Bachelors or Equivalent,None,NA,7,124500,N/A (no overtime/salaried),24500,Not Applicable/None,NA,NA,NA,NA,5%,NA,NA
10/21/2023 0:22:46,USA,Bosyon,Pharmaceutical (including “big pharma”),Prefer not to say,Private,50-200,Scientist I,PhD or Equivalent,None,Scientist in Gene Editing,0,130000,N/A (no overtime/salaried),18000,Not Applicable/None,15000,Options fully vest over 3-4 years,3% match,~$90 monthly health insurance for single coverage,Have not been long enough to have an annual yearly raise,NA,NA
10/22/2023 22:10:07,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,"Assoc Dir, Supply",Masters or Equivalent,None,NA,5,200000,N/A (no overtime/salaried),40000,40000,10000,Employee-purchasing,401k match,NA,3%,NA,NA
10/23/2023 22:47:32,USA,Boston,Pharmaceutical (including “big pharma”),Pfizer,Public,5000+,Principal Scientist,PhD or Equivalent,None,NA,5,140000,N/A (no overtime/salaried),standard,standard,NA,NA,NA,NA,3%,NA,NA
10/26/2023 21:47:40,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Principal Scientist,PhD or Equivalent,None,NA,8,189000,N/A (no overtime/salaried),38000,38000,50000,NA,NA,NA,5,NA,NA
10/27/2023 12:52:07,USA,Bay Area,Pharmaceutical (including “big pharma”),Pfizer,Public,5000+,"Associate Director, Project and Portfolio Management",Masters or Equivalent,PMP,Clinical asset project manager,12,200000,N/A (no overtime/salaried),40000,1500,NA,NA,401k match,HSA contribution,5,NA,NA
10/27/2023 13:34:30,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,50-200,Commerical Operations Manager,Bachelors or Equivalent,None,NA,10,115000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,0,NA,NA,NA,Company/Institution does not have annual yearly raise,NA,NA
10/27/2023 15:02:34,USA,Kansas City,Pharmaceutical (including “big pharma”),Prefer not to say,Private,200-1000,Associate Principal Scientist,PhD or Equivalent,None,product development team lead with 4 reports,3,100000,N/A (no overtime/salaried),10000,Not Applicable/None,0,0,100% match up to 5%. match occurs once a year,HSA,3%,0,2/5 stars. Chaos all the time. Terrible management
10/27/2023 16:48:58,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Senior Director,PhD or Equivalent,None,NA,20,320000,N/A (no overtime/salaried),30,Not sure,NA,NA,NA,NA,4%,NA,NA
10/27/2023 18:22:10,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Associate Scientist,Bachelors or Equivalent,None,NA,8,120000,N/A (no overtime/salaried),15000,Not Applicable/None,NA,NA,2% 401k match,Complicated,Have not been long enough to have an annual yearly raise,NA,NA
10/28/2023 22:38:58,USA,La Jolla,Pharmaceutical (including “big pharma”),Pfizer,Private,5000+,Scientist (R3),Masters or Equivalent,None,Antibody discovery,13,106000,N/A (no overtime/salaried),8000,Not Applicable/None,10000,NA,NA,NA,5,NA,NA
10/29/2023 16:16:01,USA,Austin (Remote),Pharmaceutical (including “big pharma”),Prefer not to say,Public,50-200,Associate Director,Masters or Equivalent,None,Clinical operations with direct reports,13,200000,N/A (no overtime/salaried),17.5,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
10/29/2023 22:04:44,USA,San Diego,Pharmaceutical (including “big pharma”),Pfizer,Public,5000+,Director,PhD or Equivalent,None,Manager of large group conducting primary pharmacology lab work - discovery research,15,210000,N/A (no overtime/salaried),42000,40000,10000,NA,4.5% 401k match,Good healthcare plan,5%,20000,"Mostly good, but leadership decisions can be maddening"
10/30/2023 13:35:47,USA,San Diego,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,1-50,"Associate Director, Computational Biology",PhD or Equivalent,None,Runs entire bioninformatics department with focus on discovery biology and translational biology,5,165000,N/A (no overtime/salaried),25000,20000,10000,140000 stock options,NA,NA,Have not been long enough to have an annual yearly raise,NA,"Awesome experience, great company, good work life balance (i.e., extremely rarely work more than 40 hours, never check emails on evenings/weekends)"
10/30/2023 21:47:50,USA,Boston,Pharmaceutical (including “big pharma”),GSK,Public,5000+,Engineering manager,Bachelors or Equivalent,None,NA,7,125000,N/A (no overtime/salaried),15000,Not Applicable/None,7500,NA,11% 401k match,NA,4,NA,NA
10/31/2023 12:40:07,USA,Research Triangle,Pharmaceutical (including “big pharma”),Biogen,Public,5000+,Scientist II,PhD or Equivalent,RAC,NA,11,125000,N/A (no overtime/salaried),20000,15000,NA,NA,401k match half of first 6%,spousal healthcare,Company/Institution does not have annual yearly raise,NA,NA
11/1/2023 16:08:08,USA,San Francisco,Pharmaceutical (including “big pharma”),Prefer not to say,Public,50-200,Senior Data Analyst,Bachelors or Equivalent,None,NA,5,110000,N/A (no overtime/salaried),10000,15000,NA,NA,NA,NA,Company/Institution does not have annual yearly raise,NA,NA
11/1/2023 17:46:48,USA,Thousand Oaks,Pharmaceutical (including “big pharma”),Prefer not to say,Private,1-50,Scientist,Bachelors or Equivalent,None,"Bioconjugation, Assay Development",10,110000,N/A (no overtime/salaried),8500,8000 units,10000,35000 / 4yrs,NA,Zero out of pock,5-10%,10000,Great! Touch economy.
11/4/2023 20:57:15,USA,RTP,Pharmaceutical (including “big pharma”),Pfizer,Public,5000+,Sr QA Associate,Bachelors or Equivalent,None,NA,3,93000,N/A (no overtime/salaried),10%,Not Applicable/None,NA,NA,NA,NA,3.80%,NA,NA
11/5/2023 21:55:57,USA,San Diego,Pharmaceutical (including “big pharma”),BMS,Public,5000+,Senior Engineer,Bachelors or Equivalent,None,Software/Automation,4,135000,N/A (no overtime/salaried),10,10000,NA,NA,NA,NA,3,NA,NA
11/6/2023 14:55:04,USA,San Diego,Pharmaceutical (including “big pharma”),Eli Lilly,Public,5000+,Sr. Biologist,Bachelors or Equivalent,None,NA,3,94160,N/A (no overtime/salaried),12%,Not Applicable/None,10000,NA,NA,NA,7%,NA,NA
11/13/2023 0:56:41,USA,San Diego,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Sr manager,Masters or Equivalent,None,Manage group of 8 in MSAT,11,162531,N/A (no overtime/salaried),15000,50000,30000,Employee stock purchase plan at lowest price from 6 month period,Up to 15000 match,Small fee for health insurance. My plan has very little out of pocket costs,8.6,NA,NA
11/14/2023 21:51:33,USA,Research Triangle,Pharmaceutical (including “big pharma”),Prefer not to say,Public,5000+,Consulting Engineer,Masters or Equivalent,None,"Design, Construction, and Startup assistance of new facilities",10,260000,1.5x base,Not Applicable/None,Not Applicable/None,NA,NA,NA,NA,Have not been long enough to have an annual yearly raise,5000,NA
11/20/2023 2:14:22,USA,Bay Area,Pharmaceutical (including “big pharma”),Prefer not to say,Public,200-1000,Clinical Scientist,M.D./PharmD/D.D.S. or Equivalent,None,Clinical Development,5,188100,N/A (no overtime/salaried),15%,20000,10000,More granted every year.  Typical 4 year vesting period.,"401k, 4% match",HSA,Company/Institution does not have annual yearly raise,NA,Mostly good
11/22/2023 22:05:28,USA,Boston,Pharmaceutical (including “big pharma”),Amgen,Public,5000+,Manager,Masters or Equivalent,None,Manager - manage large scale upstream/downstream manufacturing operations. Manage 4 staff,10,115000,1.5x base,13800,10000,10000,"$10k grant target, vests over 4 yrs with a 2 yr cliff",5% base 401k contribution with bonus additional up to 5% match (so max 10%),Roughly $80/pay period (every 2 wks) for self + 2 children,3.50%,20000,"Love my company. Great people, science-based, and too happy to leave. It’s the people!"
11/29/2023 11:00:11,USA,Bay Area,Pharmaceutical (including “big pharma”),Prefer not to say,Private,1000-5000,Scientist I,PhD or Equivalent,None,NA,3,124500,N/A (no overtime/salaried),15%,19000,10000,RSU,6% match,NA,4%,NA,The easiest job I've ever had.
12/1/2023 21:23:29,USA,NYC,Pharmaceutical (including “big pharma”),Regeneron,Public,5000+,Sr. Scientist,Bachelors or Equivalent,None,NA,8,124000,N/A (no overtime/salaried),12400,Not Applicable/None,NA,Merit based award at year end of options and restricted stock,NA,NA,Company/Institution does not have annual yearly raise,NA,NA
12/2/2023 4:01:04,USA,Bay Area,Pharmaceutical (including “big pharma”),Genentech,Subsidiary,5000+,Scientist III,Masters or Equivalent,None,Scientist III - Considered early stage research (Upstream in the realm of drug discovery). Design functional cell-based assay for large molecule drug high throughput  screening,3,110000,N/A (no overtime/salaried),20000,6000,0,I get stocks twice a year which comes to around $10K a year,401k match 4%,$12 a month for full coverage with low deductibles,6,40000,"10 out of 10. Most I've very been paid in my life but living in the bay area I don't take a lot home due to rent and everything else. Even making around 140,000K if I want to save a good amount of money I need a roommate which is insane because I use to live in SoCal and although expensive as well, it doesn't compare to bay area. At least in LA you can live outside the suburbs and find a good deal, but the suburbs in the bay area are just as expensive as living in SF because Apple, Facebook, and other tech giants work and live outside the city. In general I love this company and the only thing that would cause me to leave is the cost of living."
12/2/2023 13:05:11,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,1-50,Director,Masters or Equivalent,None,NA,12,175000,N/A (no overtime/salaried),35000,25000,NA,25000,none,free,Have not been long enough to have an annual yearly raise,NA,amazing
12/5/2023 23:34:20,USA,Philadelphia,Pharmaceutical (including “big pharma”),J&J,Public,5000+,"Manager, Medical Affairs",M.D./PharmD/D.D.S. or Equivalent,None,NA,1,144000,N/A (no overtime/salaried),Target 15% of base salary,Not Applicable/None,NA,"None, only Assoc Director levels and above are given stocks","6% up to $6000, 401k vest after 3 years, pension vest after 5 years","$500 contribution from employer, free contacts, good medical and dental. $500 fitness stipend",5%,NA,NA
12/13/2023 12:39:27,USA,Research Triangle,Pharmaceutical (including “big pharma”),Pfizer,Public,5000+,Technical Operations Engineer,Bachelors or Equivalent,None,"Process validation lead for two vaccines.  Responsible for late-stage tech transfer, execution of process performance qualification and ancillary validation activities, and BLA authoring and filing support.",7,105000,N/A (no overtime/salaried),Target 7.5% of base salary,Not Applicable/None,0,NA,9% match on 6% roth basic contribution; percentage increases with years of service to the company,Standard Horizon BCBS health plan,~3-5%/yr,0,"5/10.  Company has essentially infinite resources and does pretty fascinating work, but it is certainly not exempt from corporate greed and a lot of entrenched-in-their-ways management that convinces itself it's a nimble biotech and not a large, inefficient beurocracy."
12/14/2023 13:21:14,USA,Bay area,Pharmaceutical (including “big pharma”),Prefer not to say,Start-up,1-50,Research Associate,Bachelors or Equivalent,None,NA,1,88000,N/A (no overtime/salaried),Not Applicable/None,Not Applicable/None,5000,NA,NA,NA,10%,NA,NA
12/18/2023 22:51:58,USA,Boston,Pharmaceutical (including “big pharma”),Prefer not to say,Public,200-1000,Associate Scientist,Bachelors or Equivalent,None,NA,4,87660,N/A (no overtime/salaried),8766,16000,0,NA,NA,NA,Have not been long enough to have an annual yearly raise,NA,NA
